datetime,ALLSKY_SFC_SW_DWN,T2M,WS2M,RH2M,PRECTOTCORR
2019-07-07 21:00:00,0.0,29.27,2.22,85.81,12.57
2019-07-07 22:00:00,0.0,29.04,1.91,87.53,22.53
2019-07-07 23:00:00,0.0,28.82,1.82,89.06,41.24
2019-07-08 00:00:00,0.0,28.5,1.8,91.44,79.99
2019-07-08 01:00:00,0.0,28.23,1.94,92.99,108.56
2019-07-08 02:00:00,0.0,28.0,2.03,93.83,102.63
2019-07-08 03:00:00,0.0,27.79,1.86,94.66,75.35
2019-07-08 04:00:00,0.0,27.66,1.48,95.31,41.75
2019-07-08 05:00:00,0.13,27.97,1.84,93.15,22.07
2019-07-08 06:00:00,0.39,28.93,1.79,88.14,18.25
2019-07-08 07:00:00,0.65,30.48,1.37,78.51,19.06
2019-07-08 08:00:00,1.02,31.71,1.22,71.9,25.0
2019-07-08 09:00:00,1.26,32.57,1.45,68.37,50.24
2019-07-08 10:00:00,2.09,33.05,1.61,66.77,84.31
2019-07-08 11:00:00,2.09,33.44,1.6,65.76,81.1
2019-07-08 12:00:00,2.07,33.77,1.41,64.59,66.1
2019-07-08 13:00:00,1.73,33.98,1.19,63.45,41.48
2019-07-08 14:00:00,1.55,34.0,0.93,62.71,22.53
2019-07-08 15:00:00,0.96,33.9,0.8,62.53,14.87
2019-07-08 16:00:00,0.54,33.57,0.86,64.46,14.14
2019-07-08 17:00:00,0.2,33.06,0.91,67.29,15.51
2019-07-08 18:00:00,0.01,31.91,0.66,77.75,16.72
2019-07-08 19:00:00,0.0,31.41,0.55,81.87,15.76
2019-07-08 20:00:00,0.0,31.04,0.53,82.97,20.84
2019-07-08 21:00:00,0.0,30.53,0.55,84.7,28.25
2019-07-08 22:00:00,0.0,29.97,0.59,86.89,36.61
2019-07-08 23:00:00,0.0,29.4,0.74,89.07,38.0
2019-07-09 00:00:00,0.0,28.8,1.22,89.39,39.28
2019-07-09 01:00:00,0.0,28.17,2.35,89.56,39.39
2019-07-09 02:00:00,0.0,27.68,3.44,91.01,40.14
2019-07-09 03:00:00,0.0,27.37,3.67,92.66,43.44
2019-07-09 04:00:00,0.0,27.14,3.46,93.72,50.96
2019-07-09 05:00:00,0.08,27.12,3.07,94.11,57.49
2019-07-09 06:00:00,0.21,27.4,2.94,93.78,83.53
2019-07-09 07:00:00,0.38,27.89,2.77,92.9,150.05
2019-07-09 08:00:00,0.75,28.47,2.74,91.35,67.34
2019-07-09 09:00:00,1.13,29.07,2.98,88.93,73.15
2019-07-09 10:00:00,1.09,29.52,3.33,86.99,68.7
2019-07-09 11:00:00,1.19,29.9,3.77,84.75,62.46
2019-07-09 12:00:00,0.53,30.11,4.34,82.66,58.13
2019-07-09 13:00:00,0.61,30.09,4.81,81.57,56.01
2019-07-09 14:00:00,0.43,29.68,4.95,82.57,59.76
2019-07-09 15:00:00,0.26,28.98,4.91,86.2,60.31
2019-07-09 16:00:00,0.14,28.57,4.83,89.6,59.18
2019-07-09 17:00:00,0.06,28.19,4.75,92.39,58.01
2019-07-09 18:00:00,0.0,27.91,4.76,94.04,49.38
2019-07-09 19:00:00,0.0,27.78,4.9,94.39,33.42
2019-07-09 20:00:00,0.0,27.66,5.05,94.67,22.76
2019-07-09 21:00:00,0.0,27.62,5.21,94.7,17.48
2019-07-09 22:00:00,0.0,27.59,5.46,94.73,21.39
2019-07-09 23:00:00,0.0,27.55,5.67,94.74,38.52
2019-07-10 00:00:00,0.0,27.47,5.73,94.85,86.39
2019-07-10 01:00:00,0.0,27.37,5.58,94.97,127.92
2019-07-10 02:00:00,0.0,27.18,5.11,95.4,141.93
2019-07-10 03:00:00,0.0,27.0,4.4,95.49,123.72
2019-07-10 04:00:00,0.0,26.85,3.85,95.6,82.64
2019-07-10 05:00:00,0.05,26.85,3.68,95.36,41.78
2019-07-10 06:00:00,0.17,27.16,3.72,94.2,20.54
2019-07-10 07:00:00,0.34,27.76,3.64,91.86,11.57
2019-07-10 08:00:00,0.5,28.48,3.52,88.55,24.37
2019-07-10 09:00:00,0.37,29.13,3.36,85.37,14.3
2019-07-10 10:00:00,0.83,29.6,3.17,82.45,16.51
2019-07-10 11:00:00,0.84,29.63,3.11,81.24,19.85
2019-07-10 12:00:00,0.68,29.49,3.27,81.05,26.44
2019-07-10 13:00:00,0.77,29.23,3.54,81.75,30.96
2019-07-10 14:00:00,0.22,28.92,3.66,83.67,30.57
2019-07-10 15:00:00,0.21,28.65,3.46,86.3,24.36
2019-07-10 16:00:00,0.15,28.37,2.97,89.8,18.8
2019-07-10 17:00:00,0.07,28.05,2.53,92.44,18.27
2019-07-10 18:00:00,0.01,27.61,2.46,94.07,17.16
2019-07-10 19:00:00,0.0,27.4,2.87,94.16,19.02
2019-07-10 20:00:00,0.0,27.2,3.45,94.24,23.46
2019-07-10 21:00:00,0.0,27.06,3.52,94.63,25.96
2019-07-10 22:00:00,0.0,27.16,3.53,93.56,38.71
2019-07-10 23:00:00,0.0,27.1,4.05,93.54,81.1
2019-07-11 00:00:00,0.0,26.93,4.79,93.85,131.55
2019-07-11 01:00:00,0.0,26.73,4.48,94.35,158.86
2019-07-11 02:00:00,0.0,26.55,3.88,94.8,160.96
2019-07-11 03:00:00,0.0,26.42,3.25,95.21,164.96
2019-07-11 04:00:00,0.0,26.33,2.96,95.44,204.18
2019-07-11 05:00:00,0.03,26.37,3.31,95.29,234.5
2019-07-11 06:00:00,0.1,26.69,3.74,94.82,217.53
2019-07-11 07:00:00,0.22,27.33,3.96,93.45,127.59
2019-07-11 08:00:00,0.63,27.89,4.7,90.43,118.36
2019-07-11 09:00:00,0.84,28.13,4.91,89.27,39.19
2019-07-11 10:00:00,1.14,28.35,4.84,88.44,20.75
2019-07-11 11:00:00,1.15,28.55,4.64,88.52,22.55
2019-07-11 12:00:00,1.35,28.84,4.48,88.43,26.21
2019-07-11 13:00:00,1.36,29.18,4.39,87.32,25.87
2019-07-11 14:00:00,1.14,29.47,4.09,86.82,26.97
2019-07-11 15:00:00,0.88,29.57,3.73,87.32,30.95
2019-07-11 16:00:00,0.51,29.37,3.44,87.76,33.62
2019-07-11 17:00:00,0.21,28.93,3.07,88.58,30.08
2019-07-11 18:00:00,0.01,28.55,2.96,88.91,24.94
2019-07-11 19:00:00,0.0,28.41,3.23,88.79,20.57
2019-07-11 20:00:00,0.0,28.2,3.34,90.07,16.09
2019-07-11 21:00:00,0.0,27.92,3.22,92.45,15.85
2019-07-11 22:00:00,0.0,27.73,3.09,94.13,14.54
2019-07-11 23:00:00,0.0,27.62,3.25,94.53,10.72
2019-07-12 00:00:00,0.0,27.46,3.57,94.66,7.71
2019-07-12 01:00:00,0.0,27.23,4.03,94.65,8.89
2019-07-12 02:00:00,0.0,26.94,4.11,94.33,11.39
2019-07-12 03:00:00,0.0,26.61,4.07,93.94,8.8
2019-07-12 04:00:00,0.0,26.31,4.28,93.61,2.9
2019-07-12 05:00:00,0.07,26.31,4.32,92.88,0.82
2019-07-12 06:00:00,0.29,26.92,4.23,90.67,0.23
2019-07-12 07:00:00,0.61,28.13,4.23,86.66,0.36
2019-07-12 08:00:00,0.98,29.67,4.93,80.44,5.37
2019-07-12 09:00:00,1.39,31.01,5.34,75.66,18.66
2019-07-12 10:00:00,1.82,32.14,5.36,71.62,31.46
2019-07-12 11:00:00,1.7,33.02,5.2,68.56,31.0
2019-07-12 12:00:00,1.82,33.5,4.85,67.19,38.71
2019-07-12 13:00:00,1.85,33.58,4.32,67.54,42.0
2019-07-12 14:00:00,1.46,33.38,3.78,69.24,30.45
2019-07-12 15:00:00,0.95,32.95,3.13,72.07,20.98
2019-07-12 16:00:00,0.53,32.16,2.55,75.71,18.52
2019-07-12 17:00:00,0.19,31.0,1.68,84.33,11.61
2019-07-12 18:00:00,0.01,29.89,1.45,88.23,8.7
2019-07-12 19:00:00,0.0,29.48,1.72,87.85,3.94
2019-07-12 20:00:00,0.0,29.16,2.05,87.31,1.94
2019-07-12 21:00:00,0.0,28.84,2.41,87.21,1.8
2019-07-12 22:00:00,0.0,28.54,2.87,87.86,1.85
2019-07-12 23:00:00,0.0,28.24,3.29,89.25,0.87
2019-07-13 00:00:00,0.0,27.83,3.47,91.61,1.32
2019-07-13 01:00:00,0.0,27.41,3.49,93.71,3.01
2019-07-13 02:00:00,0.0,27.01,3.65,94.87,3.41
2019-07-13 03:00:00,0.0,26.64,3.74,95.06,3.56
2019-07-13 04:00:00,0.0,26.3,3.77,94.98,2.55
2019-07-13 05:00:00,0.17,26.5,4.29,92.56,0.58
2019-07-13 06:00:00,0.59,27.45,4.85,88.9,0.0
2019-07-13 07:00:00,1.15,29.07,5.67,82.2,0.08
2019-07-13 08:00:00,1.66,30.77,6.19,75.37,1.79
2019-07-13 09:00:00,1.97,32.22,6.39,70.48,4.79
2019-07-13 10:00:00,2.29,33.37,6.48,66.63,3.4
2019-07-13 11:00:00,1.79,34.23,6.52,63.31,1.18
2019-07-13 12:00:00,1.57,34.69,6.44,61.17,0.71
2019-07-13 13:00:00,1.47,34.75,6.21,60.45,2.91
2019-07-13 14:00:00,1.11,34.45,5.67,62.06,4.43
2019-07-13 15:00:00,0.89,33.72,4.93,66.31,4.52
2019-07-13 16:00:00,0.48,32.46,4.3,71.85,8.51
2019-07-13 17:00:00,0.19,30.89,3.81,77.66,8.36
2019-07-13 18:00:00,0.01,29.57,3.6,81.3,9.24
2019-07-13 19:00:00,0.0,28.99,3.8,82.23,6.16
2019-07-13 20:00:00,0.0,28.55,4.05,83.04,3.13
2019-07-13 21:00:00,0.0,28.12,4.28,84.31,3.4
2019-07-13 22:00:00,0.0,27.7,4.51,85.68,0.89
2019-07-13 23:00:00,0.0,27.33,4.73,86.76,0.51
2019-07-14 00:00:00,0.0,27.0,4.81,87.25,0.33
2019-07-14 01:00:00,0.0,26.68,4.86,87.19,0.94
2019-07-14 02:00:00,0.0,26.27,4.48,88.03,1.44
2019-07-14 03:00:00,0.0,25.9,4.05,89.69,2.11
2019-07-14 04:00:00,0.0,25.74,3.99,90.66,5.9
2019-07-14 05:00:00,0.17,26.19,4.48,89.54,6.23
2019-07-14 06:00:00,0.58,27.5,5.22,85.71,13.15
2019-07-14 07:00:00,1.13,29.17,5.5,81.2,23.47
2019-07-14 08:00:00,1.78,30.97,5.47,75.55,0.0
2019-07-14 09:00:00,2.27,32.67,5.34,69.7,0.0
2019-07-14 10:00:00,2.61,34.05,5.11,64.93,0.0
2019-07-14 11:00:00,2.55,35.01,4.75,60.93,0.0
2019-07-14 12:00:00,2.38,35.8,4.46,56.23,0.0
2019-07-14 13:00:00,2.16,36.12,4.26,52.75,0.0
2019-07-14 14:00:00,1.72,35.81,4.09,53.32,0.0
2019-07-14 15:00:00,1.12,34.97,3.65,57.72,0.0
2019-07-14 16:00:00,0.66,33.52,2.99,65.04,0.0
2019-07-14 17:00:00,0.27,31.7,2.16,76.74,0.0
2019-07-14 18:00:00,0.02,29.96,1.8,82.97,0.0
2019-07-14 19:00:00,0.0,29.29,1.91,84.1,0.0
2019-07-14 20:00:00,0.0,28.81,2.02,84.99,0.0
2019-07-14 21:00:00,0.0,28.39,2.15,85.95,0.0
2019-07-14 22:00:00,0.0,27.98,2.34,87.26,0.0
2019-07-14 23:00:00,0.0,27.58,2.64,88.77,0.0
2019-07-15 00:00:00,0.0,27.11,2.93,90.4,0.0
2019-07-15 01:00:00,0.0,26.59,2.97,91.77,0.0
2019-07-15 02:00:00,0.0,26.11,2.86,92.61,0.0
2019-07-15 03:00:00,0.0,25.7,2.86,93.19,0.0
2019-07-15 04:00:00,0.0,25.41,2.9,93.78,0.0
2019-07-15 05:00:00,0.18,25.72,3.43,92.87,0.0
2019-07-15 06:00:00,0.68,27.03,3.72,88.77,0.0
2019-07-15 07:00:00,1.38,29.17,4.3,80.65,0.0
2019-07-15 08:00:00,2.02,30.99,4.57,74.43,31.23
2019-07-15 09:00:00,2.61,32.31,4.58,70.17,46.33
2019-07-15 10:00:00,2.95,33.18,4.44,67.16,46.66
2019-07-15 11:00:00,2.99,33.7,4.19,65.8,37.02
2019-07-15 12:00:00,2.56,33.96,3.97,65.56,29.46
2019-07-15 13:00:00,2.4,33.98,3.77,66.09,29.17
2019-07-15 14:00:00,1.97,33.61,3.54,68.16,30.54
2019-07-15 15:00:00,1.31,33.16,3.29,70.76,27.49
2019-07-15 16:00:00,0.71,32.38,2.8,74.54,23.53
2019-07-15 17:00:00,0.24,31.17,2.07,81.8,23.87
2019-07-15 18:00:00,0.01,29.85,1.64,87.22,15.52
2019-07-15 19:00:00,0.0,29.33,1.8,87.37,9.5
2019-07-15 20:00:00,0.0,28.92,1.94,87.25,7.19
2019-07-15 21:00:00,0.0,28.53,1.97,87.32,5.62
2019-07-15 22:00:00,0.0,28.17,1.93,87.77,4.03
2019-07-15 23:00:00,0.0,27.8,1.86,88.68,1.61
2019-07-16 00:00:00,0.0,27.44,1.81,89.65,1.02
2019-07-16 01:00:00,0.0,27.09,1.79,90.66,1.42
2019-07-16 02:00:00,0.0,26.76,1.65,91.94,0.95
2019-07-16 03:00:00,0.0,26.51,1.37,93.22,0.06
2019-07-16 04:00:00,0.0,26.32,1.11,94.26,0.01
2019-07-16 05:00:00,0.11,26.84,1.49,91.81,0.05
2019-07-16 06:00:00,0.38,27.54,1.82,89.17,0.56
2019-07-16 07:00:00,0.78,29.42,1.89,81.83,9.07
2019-07-16 08:00:00,1.07,31.91,2.0,67.32,0.9
2019-07-16 09:00:00,1.67,33.24,1.97,61.47,1.41
2019-07-16 10:00:00,2.32,33.86,1.92,59.5,1.59
2019-07-16 11:00:00,2.55,34.0,1.87,59.02,1.95
2019-07-16 12:00:00,2.42,34.05,1.81,58.98,2.1
2019-07-16 13:00:00,2.23,34.01,1.77,59.35,1.8
2019-07-16 14:00:00,1.97,33.78,1.75,60.18,1.53
2019-07-16 15:00:00,1.4,33.44,1.59,62.37,1.42
2019-07-16 16:00:00,0.79,32.94,1.32,65.86,1.15
2019-07-16 17:00:00,0.27,31.91,1.38,68.74,0.77
2019-07-16 18:00:00,0.02,30.54,0.75,83.77,0.54
2019-07-16 19:00:00,0.0,30.1,0.67,84.8,0.48
2019-07-16 20:00:00,0.0,29.79,0.66,84.86,0.56
2019-07-16 21:00:00,0.0,29.45,0.67,85.4,0.65
2019-07-16 22:00:00,0.0,29.13,0.66,85.84,0.72
2019-07-16 23:00:00,0.0,28.86,0.66,86.01,0.78
2019-07-17 00:00:00,0.0,28.6,0.67,86.3,0.87
2019-07-17 01:00:00,0.0,28.29,0.67,87.17,0.9
2019-07-17 02:00:00,0.0,28.02,0.65,87.68,0.64
2019-07-17 03:00:00,0.0,27.77,0.62,87.98,0.31
2019-07-17 04:00:00,0.0,27.58,0.56,88.01,0.12
2019-07-17 05:00:00,0.15,27.97,0.58,86.48,0.05
2019-07-17 06:00:00,0.55,29.34,0.71,77.59,0.16
2019-07-17 07:00:00,1.19,31.46,1.12,67.54,0.31
2019-07-17 08:00:00,1.84,32.26,1.45,64.65,0.28
2019-07-17 09:00:00,2.52,32.9,1.6,63.22,0.45
2019-07-17 10:00:00,2.97,33.44,1.71,61.84,0.6
2019-07-17 11:00:00,3.02,33.82,1.79,60.82,0.79
2019-07-17 12:00:00,2.73,34.12,1.87,60.02,0.98
2019-07-17 13:00:00,2.38,34.21,1.88,59.74,1.05
2019-07-17 14:00:00,1.92,34.01,1.88,60.38,0.95
2019-07-17 15:00:00,1.46,33.77,1.73,61.85,0.56
2019-07-17 16:00:00,0.81,33.27,1.38,64.66,0.33
2019-07-17 17:00:00,0.26,32.3,1.39,66.88,0.15
2019-07-17 18:00:00,0.01,31.06,0.7,81.04,0.07
2019-07-17 19:00:00,0.0,30.95,0.58,79.19,0.03
2019-07-17 20:00:00,0.0,30.97,0.5,75.45,0.04
2019-07-17 21:00:00,0.0,30.8,0.41,72.86,0.03
2019-07-17 22:00:00,0.0,30.33,0.39,73.26,0.04
2019-07-17 23:00:00,0.0,29.75,0.41,76.58,0.05
2019-07-18 00:00:00,0.0,29.19,0.44,79.71,0.08
2019-07-18 01:00:00,0.0,28.75,0.43,81.78,0.11
2019-07-18 02:00:00,0.0,28.35,0.43,83.85,0.09
2019-07-18 03:00:00,0.0,27.96,0.45,86.11,0.05
2019-07-18 04:00:00,0.0,27.61,0.48,88.44,0.02
2019-07-18 05:00:00,0.13,27.83,0.8,86.24,0.0
2019-07-18 06:00:00,0.52,28.79,1.21,80.67,0.01
2019-07-18 07:00:00,1.09,30.38,1.4,72.73,0.05
2019-07-18 08:00:00,1.7,30.94,1.53,70.47,0.48
2019-07-18 09:00:00,2.34,31.22,1.77,70.58,0.86
2019-07-18 10:00:00,2.56,31.54,2.03,70.65,4.44
2019-07-18 11:00:00,3.03,31.94,2.22,70.1,4.47
2019-07-18 12:00:00,2.6,32.0,2.27,70.07,4.95
2019-07-18 13:00:00,2.7,31.88,2.24,70.4,4.86
2019-07-18 14:00:00,1.83,31.8,2.2,70.71,2.99
2019-07-18 15:00:00,1.23,31.71,2.1,71.25,3.33
2019-07-18 16:00:00,0.75,31.32,1.76,74.15,2.49
2019-07-18 17:00:00,0.27,30.59,1.29,77.85,0.68
2019-07-18 18:00:00,0.02,29.67,0.63,85.26,0.67
2019-07-18 19:00:00,0.0,29.57,0.4,84.09,0.77
2019-07-18 20:00:00,0.0,29.7,0.18,79.9,0.74
2019-07-18 21:00:00,0.0,29.57,0.14,80.45,2.0
2019-07-18 22:00:00,0.0,29.04,0.37,85.14,1.47
2019-07-18 23:00:00,0.0,28.76,0.45,83.07,0.17
2019-07-19 00:00:00,0.0,28.52,0.5,82.51,0.0
2019-07-19 01:00:00,0.0,28.22,0.59,84.55,0.0
2019-07-19 02:00:00,0.0,27.81,0.67,87.18,0.0
2019-07-19 03:00:00,0.0,27.49,0.7,88.41,0.0
2019-07-19 04:00:00,0.0,27.17,0.72,89.6,0.0
2019-07-19 05:00:00,0.13,27.78,0.91,89.74,0.04
2019-07-19 06:00:00,0.55,28.92,1.55,82.63,0.69
2019-07-19 07:00:00,1.14,30.62,1.46,74.93,0.22
2019-07-19 08:00:00,1.81,32.8,0.98,64.11,2.95
2019-07-19 09:00:00,2.35,33.85,0.72,60.54,3.25
2019-07-19 10:00:00,2.68,34.41,0.9,59.37,7.8
2019-07-19 11:00:00,2.82,34.62,1.06,59.17,20.27
2019-07-19 12:00:00,2.27,34.78,1.08,59.13,18.06
2019-07-19 13:00:00,2.04,34.82,1.0,59.05,19.63
2019-07-19 14:00:00,1.71,34.8,0.9,59.12,11.79
2019-07-19 15:00:00,1.07,34.5,0.79,60.09,8.54
2019-07-19 16:00:00,0.67,34.21,0.56,62.09,4.4
2019-07-19 17:00:00,0.24,33.45,0.49,63.15,2.24
2019-07-19 18:00:00,0.01,32.09,0.46,71.37,0.38
2019-07-19 19:00:00,0.0,31.43,0.54,74.36,0.24
2019-07-19 20:00:00,0.0,30.49,0.66,80.09,0.13
2019-07-19 21:00:00,0.0,29.57,0.75,84.85,0.1
2019-07-19 22:00:00,0.0,28.87,0.85,87.39,0.08
2019-07-19 23:00:00,0.0,28.37,0.95,88.46,0.06
2019-07-20 00:00:00,0.0,27.99,1.0,89.11,0.07
2019-07-20 01:00:00,0.0,27.68,1.02,89.64,0.12
2019-07-20 02:00:00,0.0,27.43,1.0,90.06,0.47
2019-07-20 03:00:00,0.0,27.21,0.97,90.5,1.57
2019-07-20 04:00:00,0.0,27.01,0.94,90.99,4.41
2019-07-20 05:00:00,0.13,27.81,1.09,89.78,7.87
2019-07-20 06:00:00,0.53,28.98,1.75,82.38,27.57
2019-07-20 07:00:00,1.07,30.53,1.62,76.64,19.62
2019-07-20 08:00:00,1.79,32.46,1.59,66.22,0.09
2019-07-20 09:00:00,2.35,33.44,1.41,62.72,0.08
2019-07-20 10:00:00,2.73,34.14,1.41,61.02,0.1
2019-07-20 11:00:00,3.03,34.52,1.48,60.25,0.09
2019-07-20 12:00:00,2.84,34.77,1.54,59.66,0.12
2019-07-20 13:00:00,2.33,34.85,1.55,59.36,0.13
2019-07-20 14:00:00,1.73,34.74,1.53,59.39,0.13
2019-07-20 15:00:00,0.7,34.36,1.42,60.97,0.13
2019-07-20 16:00:00,0.14,34.02,1.1,62.95,0.07
2019-07-20 17:00:00,0.08,33.15,1.12,63.89,0.06
2019-07-20 18:00:00,0.01,31.49,0.7,77.96,0.04
2019-07-20 19:00:00,0.0,30.73,0.68,81.16,0.05
2019-07-20 20:00:00,0.0,30.19,0.72,82.49,0.04
2019-07-20 21:00:00,0.0,29.64,0.74,84.37,0.05
2019-07-20 22:00:00,0.0,29.09,0.77,86.48,0.06
2019-07-20 23:00:00,0.0,28.68,0.77,87.86,0.08
2019-07-21 00:00:00,0.0,28.37,0.75,88.84,0.09
2019-07-21 01:00:00,0.0,28.09,0.75,89.91,0.12
2019-07-21 02:00:00,0.0,27.8,0.82,90.9,0.17
2019-07-21 03:00:00,0.0,27.55,0.94,91.5,0.19
2019-07-21 04:00:00,0.0,27.31,1.08,91.98,0.26
2019-07-21 05:00:00,0.13,27.81,1.6,90.01,0.26
2019-07-21 06:00:00,0.51,28.8,2.31,85.4,0.35
2019-07-21 07:00:00,1.12,30.54,2.26,79.41,0.31
2019-07-21 08:00:00,1.7,32.42,2.16,70.32,2.79
2019-07-21 09:00:00,2.46,33.32,1.8,67.47,2.76
2019-07-21 10:00:00,2.74,33.81,1.55,66.3,2.29
2019-07-21 11:00:00,2.89,34.04,1.43,65.64,1.69
2019-07-21 12:00:00,2.2,33.93,1.35,65.85,2.35
2019-07-21 13:00:00,1.74,33.65,1.26,66.75,1.37
2019-07-21 14:00:00,0.89,33.27,1.16,68.84,0.89
2019-07-21 15:00:00,0.61,32.87,1.02,71.54,0.96
2019-07-21 16:00:00,0.35,32.57,0.98,72.82,0.81
2019-07-21 17:00:00,0.15,31.75,1.03,74.9,0.37
2019-07-21 18:00:00,0.01,30.52,0.62,87.8,0.35
2019-07-21 19:00:00,0.0,30.02,0.67,88.91,0.36
2019-07-21 20:00:00,0.0,29.82,0.64,88.05,0.18
2019-07-21 21:00:00,0.0,29.83,0.57,85.88,0.29
2019-07-21 22:00:00,0.0,29.26,0.65,89.27,0.32
2019-07-21 23:00:00,0.0,28.75,0.83,90.89,0.74
2019-07-22 00:00:00,0.0,28.41,0.96,91.39,1.87
2019-07-22 01:00:00,0.0,28.15,0.98,92.05,1.8
2019-07-22 02:00:00,0.0,27.94,0.85,92.82,2.09
2019-07-22 03:00:00,0.0,27.77,0.73,93.54,2.09
2019-07-22 04:00:00,0.0,27.59,0.66,94.27,1.52
2019-07-22 05:00:00,0.15,28.14,0.95,92.65,1.4
2019-07-22 06:00:00,0.54,29.1,1.31,86.91,1.55
2019-07-22 07:00:00,1.13,31.08,1.37,76.5,1.86
2019-07-22 08:00:00,1.81,32.44,1.53,69.3,0.31
2019-07-22 09:00:00,2.53,33.28,1.49,66.57,0.28
2019-07-22 10:00:00,3.05,33.91,1.41,64.82,0.36
2019-07-22 11:00:00,3.01,34.15,1.33,64.04,0.29
2019-07-22 12:00:00,2.8,34.39,1.31,63.35,0.37
2019-07-22 13:00:00,2.59,34.46,1.33,63.09,0.28
2019-07-22 14:00:00,1.72,34.42,1.32,63.23,0.17
2019-07-22 15:00:00,1.15,34.23,1.21,64.41,0.17
2019-07-22 16:00:00,0.66,33.97,0.96,66.3,0.06
2019-07-22 17:00:00,0.24,33.3,1.0,66.67,0.03
2019-07-22 18:00:00,0.01,32.31,0.52,76.96,0.02
2019-07-22 19:00:00,0.0,32.18,0.49,74.32,0.01
2019-07-22 20:00:00,0.0,31.8,0.51,75.55,0.02
2019-07-22 21:00:00,0.0,31.26,0.56,78.65,0.02
2019-07-22 22:00:00,0.0,30.51,0.61,84.48,0.03
2019-07-22 23:00:00,0.0,29.85,0.7,87.99,0.05
2019-07-23 00:00:00,0.0,29.33,0.86,89.12,0.06
2019-07-23 01:00:00,0.0,28.91,1.04,89.46,0.07
2019-07-23 02:00:00,0.0,28.54,1.2,89.71,0.05
2019-07-23 03:00:00,0.0,28.22,1.23,90.38,0.03
2019-07-23 04:00:00,0.0,27.94,1.19,91.35,0.01
2019-07-23 05:00:00,0.13,28.28,1.4,90.33,0.01
2019-07-23 06:00:00,0.52,29.13,2.23,85.19,0.07
2019-07-23 07:00:00,1.1,30.47,2.34,80.84,0.15
2019-07-23 08:00:00,1.75,32.35,2.81,71.9,29.36
2019-07-23 09:00:00,2.22,33.5,3.2,66.95,42.76
2019-07-23 10:00:00,2.53,33.94,3.35,66.23,55.97
2019-07-23 11:00:00,2.49,33.69,3.33,68.07,52.82
2019-07-23 12:00:00,2.11,33.5,3.4,69.43,53.33
2019-07-23 13:00:00,1.75,33.17,3.39,71.17,43.88
2019-07-23 14:00:00,0.9,32.78,3.14,73.44,31.85
2019-07-23 15:00:00,0.51,32.26,2.74,75.93,14.75
2019-07-23 16:00:00,0.3,31.62,2.45,78.26,17.59
2019-07-23 17:00:00,0.12,30.59,1.61,85.34,9.0
2019-07-23 18:00:00,0.01,29.59,1.17,90.02,11.9
2019-07-23 19:00:00,0.0,29.21,1.39,89.94,10.32
2019-07-23 20:00:00,0.0,28.91,1.76,89.44,19.46
2019-07-23 21:00:00,0.0,28.68,1.96,89.68,42.46
2019-07-23 22:00:00,0.0,28.46,1.95,90.75,56.36
2019-07-23 23:00:00,0.0,28.26,2.32,91.32,84.29
2019-07-24 00:00:00,0.0,28.12,3.14,91.27,74.51
2019-07-24 01:00:00,0.0,27.89,3.47,92.29,40.4
2019-07-24 02:00:00,0.0,27.71,3.27,93.25,12.34
2019-07-24 03:00:00,0.0,27.56,2.97,93.95,19.53
2019-07-24 04:00:00,0.0,27.39,2.49,95.03,30.34
2019-07-24 05:00:00,0.02,27.47,2.39,95.05,28.17
2019-07-24 06:00:00,0.04,27.94,2.72,93.49,25.02
2019-07-24 07:00:00,0.08,28.55,2.82,91.88,76.18
2019-07-24 08:00:00,0.1,29.37,2.76,90.28,10.89
2019-07-24 09:00:00,0.26,30.43,3.03,85.52,10.42
2019-07-24 10:00:00,0.47,31.11,3.25,82.49,7.72
2019-07-24 11:00:00,0.85,31.55,3.22,81.15,7.43
2019-07-24 12:00:00,1.01,31.77,3.1,80.43,4.47
2019-07-24 13:00:00,0.75,31.79,2.84,80.54,2.07
2019-07-24 14:00:00,0.26,31.44,2.33,82.18,1.94
2019-07-24 15:00:00,0.66,30.98,1.96,84.3,3.93
2019-07-24 16:00:00,0.34,30.4,1.89,86.57,16.62
2019-07-24 17:00:00,0.12,29.53,1.84,90.59,40.76
2019-07-24 18:00:00,0.01,28.91,2.3,90.97,45.81
2019-07-24 19:00:00,0.0,28.73,2.55,90.85,33.75
2019-07-24 20:00:00,0.0,28.5,2.29,91.83,26.4
2019-07-24 21:00:00,0.0,28.23,1.88,93.06,23.16
2019-07-24 22:00:00,0.0,27.95,1.61,94.05,22.59
2019-07-24 23:00:00,0.0,27.64,1.39,94.95,24.74
2019-07-25 00:00:00,0.0,27.31,1.35,95.63,35.79
2019-07-25 01:00:00,0.0,27.02,1.48,95.81,41.54
2019-07-25 02:00:00,0.0,26.75,1.55,96.25,46.78
2019-07-25 03:00:00,0.0,26.55,1.47,96.73,36.82
2019-07-25 04:00:00,0.0,26.38,1.29,97.14,28.91
2019-07-25 05:00:00,0.05,26.7,1.41,95.97,40.35
2019-07-25 06:00:00,0.23,27.53,1.59,92.55,57.51
2019-07-25 07:00:00,0.47,28.89,1.43,84.53,63.38
2019-07-25 08:00:00,0.7,29.87,1.57,79.59,27.54
2019-07-25 09:00:00,1.04,30.39,1.63,77.41,26.93
2019-07-25 10:00:00,1.26,30.68,1.59,76.03,26.89
